user_id	item_id	time
38270	24281	1430632177412
88172	23479	1430632198709
62523	62814	1430632235556
75918	98501	1430632251252
388	102427	1430632261840
58648	31678	1430632283285
88120	73551	1430632290512
75918	115352	1430632318810
388	90792	1430632343438
58648	49832	1430632351067
58648	116644	1430632359759
33865	74414	1430632365066
77818	81415	1430632385041
6411	55837	1430632406225
77818	40749	1430632407819
88172	57535	1430632419779
6411	86717	1430632431909
88172	87628	1430632433580
388	25279	1430632444215
23340	50295	1430632477273
88120	96585	1430632478618
6411	37857	1430632478869
14653	51260	1430632493774
14653	31425	1430632535972
33865	21734	1430632557684
23340	19568	1430632559389
33865	45938	1430632588073
20019	118751	1430632636261
20019	54587	1430632646840
116234	74601	1430632660019
73417	35786	1430632669607
46919	23985	1430632766719
82799	95708	1430632786381
82799	68745	1430632814120
60644	23812	1430632863040
17716	33004	1430632866551
82799	52226	1430632899018
60644	15988	1430632910086
14316	54760	1430632926460
38903	113973	1430632947396
66457	100725	1430632963784
38903	118900	1430632976544
14316	76872	1430632976891
29445	105473	1430632992068
17716	101412	1430632992334
29445	102889	1430632993460
38903	75706	1430633002564
45550	89391	1430633008738
88293	113289	1430633053797
65623	64092	1430633067463
38903	706	1430633093056
31348	9561	1430633102956
33776	53176	1430633112832
114839	56513	1430633130793
35342	43047	1430633143269
14316	91809	1430633152746
30045	45570	1430633163117
38903	103719	1430633184748
86640	25226	1430633209407
30045	25411	1430633228687
57580	75315	1430633302119
35342	48736	1430633308916
30045	2353	1430633315316
25826	89565	1430633329531
38270	107546	1430633389151
35342	111380	1430633408218
29445	43080	1430633408582
29445	25025	1430633434776
29445	29975	1430633455866
29445	7413	1430633476931
29445	17467	1430633489917
86640	109081	1430633496478
29445	20539	1430633508639
86640	742	1430633757140
86640	41734	1430633808927
86640	62846	1430633856432
30045	5166	1430633862389
32474	21983	1430633931681
8126	56452	1430634043331
29445	120009	1430634043362
8126	61708	1430634096025
9533	99064	1430634107423
66457	26022	1430634148753
33978	19861	1430634170981
30045	16057	1430634338575
33780	116986	1430634356524
86509	34272	1430634358962
33780	51681	1430634365438
86509	24167	1430634388975
100340	33517	1430634399810
86509	91001	1430634401208
92151	56954	1430634430759
78280	76888	1430634457255
56826	49827	1430634460432
45723	4650	1430634545192
92151	53281	1430634550535
92151	84642	1430634576807
78280	91805	1430634586832
8242	109896	1430634613716
4128	27274	1430634641719
32474	96442	1430634652741
78280	16240	1430634653413
32474	2615	1430634662842
25759	102829	1430634679705
45723	16511	1430634687207
78280	77104	1430634704124
58254	114821	1430634760962
33465	67378	1430634780597
78280	18667	1430634785786
108827	16132	1430634832546
58254	116818	1430634841118
78280	83911	1430634843202
33465	38179	1430634853981
33321	94334	1430634935086
78280	78367	1430634945144
45784	121177	1430634964176
86509	150	1430634999594
86509	33911	1430635012125
86509	62666	1430635085087
86509	71497	1430635106727
59040	9030	1430635126145
78280	24259	1430635145777
49482	56275	1430635152892
114798	3794	1430635167530
79350	93865	1430635223422
86509	57084	1430635238685
98367	49574	1430635251303
49482	78911	1430635259365
49482	121052	1430635270236
40889	1067	1430635273358
5070	70875	1430635298942
98367	11310	1430635302729
114798	89460	1430635378377
32103	73412	1430635383650
2690	89627	1430635409760
56826	116190	1430635418751
110323	117760	1430635459814
40889	24341	1430635466904
33978	53640	1430635481806
2690	59983	1430635482876
10218	116375	1430635500303
54009	99887	1430635529496
10218	49739	1430635546602
40889	90161	1430635548955
33978	90158	1430635568253
33978	114219	1430635633486
110323	56900	1430635696902
110323	67647	1430635713642
86509	40998	1430635714383
63955	18127	1430635717729
40889	72045	1430635723844
86509	116533	1430635740149
10218	67452	1430635743652
65623	20188	1430635747010
32187	101609	1430635751206
110323	18058	1430635754320
65623	25035	1430635763677
104418	54781	1430635764676
29445	76282	1430635777312
14790	61264	1430635796343
86509	58535	1430635799612
70988	81105	1430635810314
104418	87498	1430635838042
110323	48306	1430635850230
54009	20567	1430635924190
63955	34908	1430635935756
63955	75147	1430635946787
27848	13413	1430635948947
40889	117482	1430635951223
27848	13220	1430635955607
27848	78963	1430635972127
70988	38099	1430635993418
40419	22647	1430636017077
40889	69846	1430636035208
86509	10393	1430636058508
32187	36400	1430636116514
40419	29549	1430636135400
98665	21189	1430636155427
102593	58854	1430636221766
32187	19673	1430636286952
63955	14757	1430636330743
59040	9253	1430636334028
44940	29835	1430636397812
59040	65421	1430636399158
32187	111297	1430636411524
32187	33056	1430636560138
11992	30938	1430636677881
2448	75878	1430636815231
54413	51648	1430637161820
54413	9754	1430637192722
53203	14003	1430637257892
54413	16033	1430637284718
53203	51218	1430637311878
54413	68354	1430637451636
54413	80542	1430637463750
53203	60303	1430637521293
50999	50358	1430637928397
32932	39484	1430637958219
53203	52904	1430637967101
50999	107884	1430637977385
50999	105185	1430638023309
34042	42261	1430638025363
25106	120710	1430638059791
53203	17336	1430638278296
106479	22917	1430638430613
53203	108238	1430638521624
45161	79473	1430638556583
53203	92521	1430638588591
45161	46294	1430638704458
45161	92166	1430638770681
45161	87149	1430638831069
45161	112877	1430639001990
45161	113242	1430639046458
47408	87786	1430639109944
20472	114821	1430639125510
46919	45949	1430639153502
20472	56192	1430639171488
20472	67574	1430639179901
45161	96799	1430639213764
46919	3014	1430639218994
82476	15350	1430639361397
51323	1485	1430639406653
20210	99615	1430639413320
51323	5670	1430639413900
82476	46878	1430639434634
27132	11324	1430639488212
20210	12661	1430639492242
45161	20599	1430639552296
45161	39632	1430639639113
20210	56959	1430639679629
45161	113825	1430639691410
20210	16503	1430639747707
33978	78266	1430639780374
12934	77380	1430639810016
33978	7094	1430639826809
47408	89150	1430639886173
12934	36483	1430639903935
20210	116920	1430639916192
82476	60171	1430639946381
12934	78278	1430640009152
51323	2315	1430640152567
12934	40374	1430640157643
12934	39644	1430640260215
43166	52644	1430640269578
52396	69391	1430640422066
52396	18815	1430640471860
52396	10962	1430640497451
33978	88752	1430640525848
13100	9819	1430640678503
19793	30238	1430640691406
13100	11879	1430640743467
82476	20801	1430640743623
13100	1589	1430640747445
82476	56482	1430640896166
19793	97300	1430640927137
33978	18091	1430640927180
19793	95693	1430640985087
19793	96979	1430641043518
33978	25643	1430641191405
19718	38054	1430641244387
51323	32917	1430641336793
90014	68900	1430641400070
90014	47963	1430641436960
90014	7179	1430641441002
33978	8034	1430641454431
82476	10364	1430641511496
83736	13722	1430641729555
32703	37333	1430641898689
32703	101499	1430641976930
16082	115169	1430642080007
32703	19017	1430642131768
32703	92344	1430642159285
32703	43163	1430642163111
32703	64332	1430642166346
32703	46761	1430642168448
2895	90351	1430642220964
2895	93229	1430642354313
2895	65674	1430642369511
12934	53668	1430642458772
54941	76888	1430643112835
82055	49309	1430643467401
98540	51496	1430643660223
98540	48603	1430643687219
98540	47550	1430643806715
63593	42082	1430644300726
74163	66775	1430644308463
63593	90774	1430644317309
74163	67564	1430644317543
74163	35698	1430644489940
5739	4022	1430644604872
5739	67015	1430644820185
88818	24089	1430645566217
88818	6857	1430645734172
2380	108028	1430645773811
88818	56613	1430645776258
88818	116746	1430646278332
82606	7735	1430646701401
16437	114724	1430646765834
16437	40434	1430646828156
16437	13121	1430646845892
86359	27305	1430647232808
50915	20834	1430647344167
86359	83960	1430647359618
86359	77689	1430647413990
86359	33231	1430647457099
86359	63486	1430647470526
86359	80225	1430647493029
53754	32699	1430647519482
86359	6204	1430647548440
86359	48630	1430647624684
86359	91698	1430647674927
86359	117075	1430647728942
100370	68104	1430647775940
100370	72482	1430647850572
100370	59525	1430647903625
106822	86731	1430648171554
59921	116755	1430648955797
59921	47928	1430648964628
59921	17987	1430649013722
8755	93264	1430649315154
76141	13454	1430649438485
59921	57599	1430649562679
8755	7409	1430650136688
78985	43367	1430650310139
93336	23550	1430650449340
100034	108650	1430650468589
46840	114525	1430651192117
98092	66772	1430651383821
24096	116532	1430651870243
24096	80336	1430652002196
53754	73825	1430652193904
78778	112351	1430652562933
93336	68359	1430652760860
46840	119915	1430652792960
93336	36556	1430652867685
60988	94435	1430652953186
16589	3481	1430652971759
60988	113704	1430653018791
93336	35786	1430653073409
60988	24527	1430653131246
60988	8439	1430653278911
16589	18667	1430653353586
60988	29010	1430653367346
25766	25456	1430653448995
60988	6568	1430653473929
60988	6530	1430653691224
4669	97034	1430654181173
43033	36789	1430654410691
4669	84806	1430654620900
4669	79096	1430654635949
4669	25120	1430654644907
4669	3438	1430654665896
44848	2205	1430654708299
44848	27934	1430654745563
4669	86774	1430654761906
4669	9354	1430654768903
44848	20269	1430654774091
4669	10363	1430654793937
100079	87401	1430654834360
112885	96193	1430655100210
92030	15972	1430655454147
92030	21373	1430655507580
92030	20771	1430655548826
92030	30302	1430655584335
21464	118524	1430655978971
21464	42868	1430656085533
21464	11111	1430656098091
48654	38801	1430656139880
92030	24341	1430656179098
92030	103496	1430656184102
48654	114117	1430656254713
906	39100	1430656317701
30203	104542	1430656374675
30203	6609	1430656428505
30203	72501	1430656467822
30934	72921	1430656511654
96839	88023	1430656755217
65071	80067	1430656862444
86574	58931	1430657091456
108129	39115	1430657399024
88133	22928	1430657525768
65071	79472	1430657604123
65071	51699	1430657634310
86574	13376	1430657646348
86574	15988	1430657679590
65071	45374	1430657713923
2338	73703	1430657739413
24009	109137	1430657772738
43425	73620	1430657920717
54816	92344	1430658079376
69722	104565	1430658082268
43425	80360	1430658115021
36268	26582	1430658138820
43425	28092	1430658170046
56926	15308	1430658299403
54816	82755	1430658309634
54816	90470	1430658378564
24009	116376	1430658485786
54816	29521	1430658486130
89293	79424	1430658549064
24009	111437	1430658620871
24009	114180	1430658641929
54816	7756	1430658803988
36268	26067	1430658942200
79564	97273	1430659016968
27929	73114	1430659035387
54816	112424	1430659192152
19884	83269	1430659518693
75911	45326	1430659520814
27929	103657	1430659574933
59862	11644	1430659672868
6806	52399	1430659802184
27929	48906	1430659807860
27929	74755	1430659826955
59862	24650	1430659850865
59862	19673	1430659855116
59862	93283	1430660079666
59862	61943	1430660104479
99761	119518	1430660296893
99761	118183	1430660379835
116254	114390	1430660437500
27830	106352	1430660831469
39331	99828	1430660887228
39331	77416	1430660932781
643	62021	1430660975328
46355	51949	1430660990187
643	7839	1430661039031
46355	35989	1430661063072
643	58892	1430661097429
643	51184	1430661116160
39331	18202	1430661120601
643	30712	1430661127809
643	40543	1430661200275
643	60471	1430661353548
39331	53096	1430661354521
643	73955	1430661361486
643	1842	1430661403208
101081	101882	1430661472090
643	69792	1430661479177
56896	12268	1430661618216
66824	115002	1430661632806
101081	113460	1430661681080
18783	12960	1430661681770
43033	80107	1430661686945
81062	4305	1430661716671
18783	116422	1430661769734
66824	64624	1430661799803
101081	59067	1430661812590
101081	84870	1430661845665
101081	93694	1430661885208
18783	78944	1430661979611
101081	20180	1430662066557
18783	107499	1430662125168
70950	20724	1430662310619
97194	110952	1430662356510
82167	88509	1430662367963
101081	36675	1430662377002
82167	108392	1430662390363
101081	41031	1430662402135
18783	96529	1430662408749
66824	53176	1430662417768
82167	60169	1430662448437
81062	23657	1430662458447
18783	38456	1430662485580
52344	13862	1430662515525
82167	86536	1430662519593
52344	103841	1430662579373
82167	60777	1430662584858
52344	104692	1430662636061
93597	8727	1430662679344
52344	44873	1430662697822
93597	29122	1430662770851
18783	102634	1430662789926
93597	83138	1430662795766
93597	111762	1430662827914
25678	26022	1430662857745
23340	56516	1430662867043
106646	79641	1430662875437
18783	34056	1430662914262
106646	64309	1430662958107
18783	71669	1430662980453
18783	3083	1430662998455
18783	81075	1430663011384
106646	46666	1430663012565
103768	55526	1430663079307
103768	9394	1430663132845
19496	63641	1430663144400
19496	93472	1430663169545
19496	52659	1430663180364
19496	59523	1430663198499
103768	66937	1430663204822
19496	107583	1430663208654
103768	98250	1430663261083
106646	5562	1430663289848
103768	13193	1430663309118
12410	46761	1430663332765
103768	104879	1430663358118
101081	82269	1430663381517
102003	81538	1430663387971
15815	119689	1430663397228
103768	67458	1430663404103
101081	117864	1430663439170
15815	46161	1430663453162
101081	19073	1430663461549
102003	21061	1430663484155
103768	68951	1430663525458
106646	105094	1430663528239
18783	21408	1430663536632
101081	24224	1430663558289
106646	40543	1430663596789
18783	34492	1430663632362
38755	33918	1430663667853
15815	65728	1430663700819
12410	61946	1430663713565
21464	66774	1430663729706
21464	88393	1430663742786
