user_id	item_id	time
49983	3549	1430626965207
73465	19566	1430626987726
20202	22392	1430627014544
36822	5284	1430627025185
49983	25044	1430627031939
34913	41036	1430627046639
20202	6649	1430627062066
20202	4295	1430627139560
73465	40709	1430627141068
33007	19379	1430627168172
73465	35343	1430627176145
20202	8891	1430627193830
33007	40721	1430627196871
89568	11371	1430627221191
20202	15724	1430627240558
85189	40983	1430627272529
73465	34126	1430627289955
85189	8794	1430627324624
57059	29778	1430627333025
20202	11068	1430627334318
85189	31816	1430627379646
53557	10364	1430627392467
62003	14961	1430627395222
57059	20284	1430627397465
36528	20822	1430627411318
53557	17031	1430627420151
18732	21980	1430627432488
36528	27638	1430627438412
73465	23662	1430627452678
53557	20764	1430627470952
85189	20021	1430627499961
53557	33602	1430627501137
70123	16516	1430627506795
52091	479	1430627513889
52091	30737	1430627520505
52091	7536	1430627525119
52091	4973	1430627525119
52091	29550	1430627527735
73465	8836	1430627529072
20202	8634	1430627533100
36528	39536	1430627556445
49754	7004	1430627558155
85189	10880	1430627592919
36528	8062	1430627611416
61996	11219	1430627629669
70123	17677	1430627632844
61996	7004	1430627641265
73465	14859	1430627659568
61996	8205	1430627664132
25023	5364	1430627685252
20202	35599	1430627685456
85189	16142	1430627725193
70123	40672	1430627731269
20202	582	1430627733421
24294	11165	1430627740229
2610	41903	1430627753317
36528	7316	1430627756172
89568	1450	1430627762285
20202	13787	1430627778786
61996	23897	1430627793467
50206	7335	1430627822167
20202	35605	1430627836222
48673	2093	1430627883263
89568	20107	1430627902344
73465	39482	1430627907933
20202	31900	1430627927049
48673	5172	1430627933804
63040	8128	1430627956083
18732	14572	1430627962408
89568	26029	1430627966758
63040	24346	1430627966781
66713	20466	1430627966852
20202	15147	1430627990991
74361	35685	1430627992822
48673	40736	1430628012213
27259	37657	1430628037792
33870	25086	1430628048951
74361	13073	1430628058444
33870	17305	1430628066924
73465	8787	1430628093510
86128	43240	1430628111939
27259	12595	1430628119500
33007	25019	1430628141872
36528	6129	1430628162056
36150	31218	1430628174208
33007	10765	1430628205423
39988	27408	1430628220717
36150	40552	1430628237158
73465	1324	1430628241516
20202	18684	1430628257933
27259	653	1430628276638
86128	33509	1430628292708
66713	29349	1430628334951
27759	36904	1430628397925
27259	30951	1430628486147
71506	1808	1430628501226
71506	24541	1430628546547
71506	12041	1430628578690
53379	6193	1430628581944
53379	23342	1430628585007
53379	17628	1430628587956
53379	31449	1430628592961
34913	35242	1430628595707
73465	2711	1430628600282
71506	30183	1430628639100
63968	34372	1430628641878
73465	20054	1430628650676
71506	32042	1430628661838
71506	42862	1430628690978
24294	41847	1430628721673
39988	16636	1430628733959
71506	27331	1430628743836
50206	39818	1430628760759
27759	43289	1430628776151
49433	24094	1430628812875
53379	3176	1430628869964
142	24394	1430628904683
39896	7767	1430628966114
16392	9368	1430628980683
33995	10765	1430628988807
142	32381	1430628990294
24294	41029	1430629031108
25924	16483	1430629050875
63968	18197	1430629133160
86809	28908	1430629144142
25924	3396	1430629147361
33995	6145	1430629153653
27759	27768	1430629179598
51861	19135	1430629180989
25924	14691	1430629207967
72239	25915	1430629219008
33995	15014	1430629222714
51861	9845	1430629234389
79239	21959	1430629237067
51861	3229	1430629261002
33995	12067	1430629313866
25924	6615	1430629327222
72239	37978	1430629337662
11815	14277	1430629346220
90012	28522	1430629353707
27759	11232	1430629365881
72239	40761	1430629385658
16392	28366	1430629392510
62003	37734	1430629519851
72239	20552	1430629523233
62003	32856	1430629526635
62003	10704	1430629527632
62003	36464	1430629529710
72239	18531	1430629565602
11815	4901	1430629572001
72239	32931	1430629575875
26106	13713	1430629593381
62003	32982	1430629670870
90012	989	1430629678949
62003	4193	1430629768815
44812	26786	1430629804860
26106	14630	1430629810939
62003	12805	1430629841107
18184	28273	1430629864759
20833	40970	1430629873017
27759	4724	1430629897682
62003	7551	1430629917719
26106	34344	1430629928386
33995	30830	1430629933789
20833	5621	1430629994079
44812	3524	1430630005839
33995	5700	1430630049016
63462	41630	1430630051021
25023	4132	1430630068758
18184	34406	1430630084283
26106	35623	1430630092322
18184	30107	1430630151513
18184	24460	1430630220903
90012	25031	1430630234097
63462	20907	1430630280711
89331	39481	1430630339465
89331	29993	1430630360009
11815	24063	1430630361033
63462	38760	1430630385506
89331	8356	1430630405098
77450	26465	1430630422779
38039	12448	1430630424662
44722	8333	1430630440111
89331	33382	1430630453261
38039	41864	1430630462025
44722	18285	1430630468368
89331	15826	1430630485778
44722	13758	1430630507200
89331	2067	1430630521785
63968	31057	1430630522770
71856	42371	1430630548352
89331	26797	1430630571594
71362	28245	1430630587172
71856	23889	1430630592489
83197	20508	1430630602007
83197	23082	1430630602541
83197	8773	1430630606555
89331	20337	1430630611641
77450	28033	1430630638285
77450	21138	1430630646232
77450	10833	1430630651248
77450	36950	1430630658280
77450	23565	1430630662139
77450	16280	1430630666175
65911	26340	1430630668357
90157	35335	1430630678594
90157	32740	1430630711336
71362	42201	1430630712025
89331	12648	1430630725025
77450	33596	1430630740270
71362	19899	1430630742764
30250	17237	1430630746448
77450	30102	1430630782771
77450	8931	1430630790499
38466	35454	1430630792887
61996	14146	1430630803454
89331	37091	1430630807212
38466	19960	1430630809998
50206	27035	1430630814709
38466	22387	1430630826343
30250	15281	1430630840201
77450	6496	1430630870954
23102	648	1430630892568
89331	10865	1430630902530
89331	25517	1430630924434
89331	18450	1430630935505
51309	28120	1430630944874
44874	41699	1430630963349
23102	10416	1430631001589
23102	34035	1430631008539
15101	12469	1430631035103
77450	9547	1430631056328
51309	5611	1430631076205
51309	40052	1430631087314
15101	25628	1430631119846
74603	18096	1430631204897
74603	29639	1430631321006
63968	33162	1430631332110
26296	24838	1430631361900
26296	22087	1430631407815
74603	25621	1430631415829
26296	23838	1430631474573
44874	3570	1430631535735
63968	24967	1430631550344
50992	16942	1430631563469
34546	7822	1430631619403
81390	24156	1430631658862
81390	21969	1430631705769
18511	4630	1430631740008
56814	12743	1430631763843
81390	15114	1430631791120
29767	24148	1430631794191
142	35426	1430631806731
305	34695	1430631812791
29767	25952	1430631822097
29767	10097	1430631834099
142	30310	1430631860336
67042	22766	1430631875843
11372	8984	1430631887744
305	39502	1430631888213
67042	18330	1430631908013
15562	26729	1430631920036
11372	15606	1430631946994
81074	28254	1430631968344
11372	32934	1430631981089
6949	12746	1430631996127
305	5801	1430632022377
58982	30052	1430632049596
6949	21542	1430632062533
305	2918	1430632085445
6949	33867	1430632090596
29767	8638	1430632177412
68466	8346	1430632198709
58982	35251	1430632251252
305	36708	1430632261840
68427	26353	1430632290512
58982	41234	1430632318810
305	32430	1430632343438
26324	26652	1430632365066
5007	19916	1430632406225
68466	20544	1430632419779
5007	30992	1430632431909
68466	31327	1430632433580
305	8993	1430632444215
18139	17903	1430632477273
68427	34547	1430632478618
5007	13476	1430632478869
11372	18236	1430632493774
11372	11199	1430632535972
26324	7685	1430632557684
18139	6877	1430632559389
26324	16317	1430632588073
15562	42449	1430632636261
15562	19449	1430632646840
90252	26717	1430632660019
57059	12745	1430632669607
36464	8532	1430632766719
64357	34252	1430632786381
64357	24622	1430632814120
47181	8469	1430632863040
64357	18571	1430632899018
47181	5618	1430632910086
11121	19510	1430632926460
51657	36067	1430632963784
30250	42503	1430632976544
11121	27538	1430632976891
22896	37785	1430632992068
13770	36316	1430632992334
22896	36881	1430632993460
30250	27117	1430633002564
68558	40527	1430633053797
50992	22937	1430633067463
30250	251	1430633093056
26254	18909	1430633112832
27478	15291	1430633143269
11121	32803	1430633152746
23354	16177	1430633163117
30250	37179	1430633184748
67308	8975	1430633209407
23354	9040	1430633228687
44812	26966	1430633302119
27478	17328	1430633308916
23354	805	1430633315316
29767	38516	1430633389151
27478	39855	1430633408218
22896	10696	1430633455866
67308	39053	1430633496478
67308	263	1430633757140
67308	14820	1430633808927
67308	22499	1430633856432
23354	1785	1430633862389
25237	7774	1430633931681
6331	20156	1430634043331
22896	42912	1430634043362
6331	22092	1430634096025
51657	9258	1430634148753
23354	5645	1430634338575
26258	41832	1430634356524
67206	12197	1430634358962
26258	18380	1430634365438
67206	8607	1430634388975
77890	11933	1430634399810
67206	32501	1430634401208
71542	20331	1430634430759
60790	27543	1430634457255
44217	17730	1430634460432
35531	1598	1430634545192
71542	18954	1430634550535
71542	30281	1430634576807
60790	32800	1430634586832
25237	34499	1430634652741
60790	5714	1430634653413
25237	890	1430634662842
20022	36858	1430634679705
35531	5804	1430634687207
60790	27613	1430634704124
45341	41037	1430634760962
60790	6569	1430634785786
45341	41770	1430634841118
60790	30038	1430634843202
60790	28056	1430634945144
35576	43335	1430634964176
45944	3178	1430635126145
60790	8635	1430635145777
38474	20088	1430635152892
89129	1299	1430635167530
76378	17637	1430635251303
38474	28263	1430635259365
38474	43293	1430635270236
31782	383	1430635273358
3947	25387	1430635298942
76378	3973	1430635302729
89129	31957	1430635378377
44217	41553	1430635418751
31782	8666	1430635466904
7955	41608	1430635500303
42044	35786	1430635529496
7955	17698	1430635546602
31782	32204	1430635548955
85700	20314	1430635696902
85700	24224	1430635713642
67206	14571	1430635714383
49745	6383	1430635717729
31782	25811	1430635723844
67206	41666	1430635740149
7955	24161	1430635743652
50992	7118	1430635747010
25023	36392	1430635751206
85700	6359	1430635754320
50992	8915	1430635763677
81083	19520	1430635764676
22896	27312	1430635777312
11483	21943	1430635796343
67206	20926	1430635799612
81083	31285	1430635838042
42044	7248	1430635924190
49745	12428	1430635935756
49745	26914	1430635946787
21664	4731	1430635948947
31782	41986	1430635951223
21664	4659	1430635955607
21664	28281	1430635972127
31411	8035	1430636017077
31782	25018	1430636035208
67206	3660	1430636058508
25023	12967	1430636116514
31411	10544	1430636135400
76601	7475	1430636155427
25023	6920	1430636286952
49745	5182	1430636330743
45944	3248	1430636334028
34913	10646	1430636397812
45944	23396	1430636399158
25023	39818	1430636411524
25023	11770	1430636560138
9317	11033	1430636677881
42362	3449	1430637192722
42362	5631	1430637284718
42362	24478	1430637451636
42362	28851	1430637463750
26459	15014	1430638025363
19496	43160	1430638059791
35087	28464	1430638556583
35087	16440	1430638704458
35087	32922	1430638770681
35087	31145	1430638831069
35087	40390	1430639001990
35087	40508	1430639046458
15920	41037	1430639125510
36464	16321	1430639153502
15920	20054	1430639171488
15920	24197	1430639179901
35087	34622	1430639213764
36464	1024	1430639218994
64099	5395	1430639361397
39943	529	1430639406653
15710	35685	1430639413320
39943	1958	1430639413900
64099	16666	1430639434634
15710	4461	1430639492242
35087	7262	1430639552296
35087	14090	1430639639113
15710	20332	1430639679629
35087	40709	1430639691410
15710	5801	1430639747707
10042	27709	1430639810016
36857	31860	1430639886173
10042	13003	1430639903935
15710	41803	1430639916192
64099	21511	1430639946381
10042	28028	1430640009152
39943	795	1430640152567
10042	14096	1430640260215
40779	24855	1430640422066
40779	6630	1430640471860
40779	3843	1430640497451
10172	3470	1430640678503
15394	10783	1430640691406
10172	4170	1430640743467
64099	7332	1430640743623
10172	566	1430640747445
64099	20167	1430640896166
15394	34815	1430640927137
15394	34246	1430640985087
15394	34695	1430641043518
15335	13546	1430641244387
39943	11723	1430641336793
69905	24691	1430641400070
69905	17052	1430641436960
69905	2478	1430641441002
64099	3652	1430641511496
25417	13288	1430641898689
25417	36347	1430641976930
12477	41164	1430642080007
25417	6697	1430642131768
25417	32993	1430642159285
25417	15332	1430642163111
25417	23034	1430642166346
25417	16618	1430642168448
2268	32285	1430642220964
2268	33326	1430642354313
2268	23482	1430642369511
10042	19091	1430642458772
42764	27543	1430643112835
63752	17548	1430643467401
49467	14951	1430644300726
49467	32425	1430644317309
4483	1377	1430644604872
4483	23983	1430644820185
68965	8574	1430645566217
68965	2368	1430645734172
1880	38684	1430645773811
68965	20211	1430645776258
68965	41743	1430646278332
64199	2694	1430646701401
67087	9737	1430647232808
39627	7347	1430647344167
67087	30055	1430647359618
67087	27823	1430647413990
67087	11832	1430647457099
67087	22728	1430647470526
67087	28747	1430647493029
41836	11639	1430647519482
67087	2137	1430647548440
67087	17287	1430647624684
67087	32770	1430647674927
67087	41862	1430647728942
46618	41745	1430648955797
46618	17039	1430648964628
46618	6329	1430649013722
6798	33337	1430649315154
59161	4746	1430649438485
46618	20576	1430649562679
6798	2572	1430650136688
72483	8378	1430650449340
36406	40931	1430651192117
76155	23888	1430651383821
18731	28778	1430652002196
41836	26455	1430652193904
61199	40202	1430652562933
72483	24481	1430652760860
36406	42876	1430652792960
72483	13028	1430652867685
47450	33796	1430652953186
12901	1184	1430652971759
47450	40666	1430653018791
72483	12745	1430653073409
47450	8740	1430653131246
47450	2964	1430653278911
12901	6569	1430653353586
47450	10364	1430653367346
20027	9054	1430653448995
47450	2261	1430653473929
47450	2251	1430653691224
3619	34717	1430654181173
3619	28336	1430654635949
3619	8942	1430654644907
3619	1172	1430654665896
3619	31012	1430654761906
3619	3651	1430654793937
77685	31244	1430654834360
87652	34412	1430655100210
71448	7540	1430655507580
71448	7321	1430655548826
71448	10804	1430655584335
16701	42371	1430655978971
16701	15218	1430656085533
16701	3892	1430656098091
37826	13807	1430656139880
71448	8666	1430656179098
71448	37096	1430656184102
37826	40797	1430656254713
703	13906	1430656317701
24037	26142	1430656511654
75190	31461	1430656755217
50573	28692	1430656862444
67256	21061	1430657091456
83980	13909	1430657399024
50573	18388	1430657634310
67256	4718	1430657646348
67256	5618	1430657679590
50573	16104	1430657713923
1846	26411	1430657739413
18662	39072	1430657772738
33737	26380	1430657920717
42665	32993	1430658079376
33737	28785	1430658115021
33737	10033	1430658170046
44298	5375	1430658299403
42665	29641	1430658309634
42665	32322	1430658378564
18662	41609	1430658485786
69342	28449	1430658549064
18662	39874	1430658620871
18662	40815	1430658641929
42665	2702	1430658803988
61799	34806	1430659016968
21728	26204	1430659035387
42665	40222	1430659192152
58979	16086	1430659520814
21728	37154	1430659574933
46573	4096	1430659672868
21728	17404	1430659807860
21728	26766	1430659826955
46573	8788	1430659850865
46573	6920	1430659855116
46573	33347	1430660079666
46573	22170	1430660104479
77442	42731	1430660296893
77442	42244	1430660379835
90269	40886	1430660437500
21649	38104	1430660831469
30583	35763	1430660887228
30583	27717	1430660932781
505	22196	1430660975328
36022	18472	1430660990187
505	2732	1430661039031
36022	12815	1430661063072
505	21047	1430661097429
505	18209	1430661116160
30583	6416	1430661120601
505	10958	1430661127809
505	14411	1430661200275
505	21615	1430661353548
30583	18883	1430661354521
505	26504	1430661361486
505	653	1430661403208
78468	36507	1430661472090
505	25000	1430661479177
51934	41106	1430661632806
78468	40590	1430661681080
62956	1473	1430661716671
51934	23129	1430661799803
78468	21110	1430661812590
78468	30348	1430661845665
78468	33506	1430661885208
78468	7114	1430662066557
14614	38498	1430662125168
75458	39689	1430662356510
63844	31639	1430662367963
78468	13068	1430662377002
63844	38803	1430662390363
51934	18909	1430662417768
63844	21509	1430662448437
62956	8404	1430662458447
14614	13700	1430662485580
40741	4876	1430662515525
63844	30919	1430662519593
40741	37228	1430662579373
63844	21729	1430662584858
40741	37516	1430662636061
40741	15921	1430662697822
14614	36792	1430662789926
19959	9258	1430662857745
18139	20180	1430662867043
14614	12120	1430662914262
82841	23025	1430662958107
82841	16582	1430663012565
80571	19795	1430663079307
80571	3309	1430663132845
80571	23952	1430663204822
80571	35165	1430663261083
82841	1919	1430663289848
80571	4648	1430663309118
9645	16618	1430663332765
80571	37578	1430663358118
79184	29194	1430663387971
80571	24163	1430663404103
78468	42125	1430663439170
78468	6719	1430663461549
79184	7423	1430663484155
82841	37657	1430663528239
14614	7554	1430663536632
78468	8625	1430663558289
82841	14411	1430663596789
14614	12276	1430663632362
9645	22173	1430663713565
16701	23889	1430663729706
16701	31583	1430663742786
9645	29892	1430663747610
16701	17880	1430663747798
8352	9627	1430663767309
16701	15603	1430663867145
16701	15014	1430663868805
67991	33105	1430663878745
16701	555	1430663913305
4056	24367	1430664170322
9645	28629	1430664197532
69714	42371	1430664199030
14614	42974	1430664202921
67991	20272	1430664205040
82746	37620	1430664222159
77491	23342	1430664245744
67991	21211	1430664281430
64560	40378	1430664299348
78468	16464	1430664307646
77491	22029	1430664341408
69714	26411	1430664348168
69714	2429	1430664371688
78468	33145	1430664451804
22100	10032	1430664520883
78468	3029	1430664566746
22100	11877	1430664581778
22100	27873	1430664644685
22100	15849	1430664663203
44452	37059	1430664666351
78468	25584	1430664732391
44761	40363	1430664789387
39800	34855	1430664814575
78468	15497	1430664821911
39800	21709	1430664838073
44452	42191	1430664843837
44761	27746	1430664863477
54614	26366	1430664865865
39800	8384	1430664874461
14161	10652	1430664884158
63844	11165	1430664910056
63844	41029	1430664924958
78468	3553	1430664944203
28255	14737	1430664958132
39800	15190	1430664969354
78468	40373	1430664980242
16247	29806	1430664996579
16247	34642	1430665002436
16247	35877	1430665009237
16247	11494	1430665012390
78468	38419	1430665020702
44452	3643	1430665037466
44761	771	1430665138461
50366	38407	1430665208188
50366	8654	1430665275959
50366	31171	1430665322850
8236	22415	1430665353270
41634	20968	1430665534917
14614	30988	1430665575555
41634	32413	1430665673387
24065	20958	1430665749285
14614	41260	1430665752877
78468	12808	1430665756892
45779	7287	1430665769713
52185	9819	1430665778724
45779	43233	1430665786493
52185	1040	1430665815249
45779	9944	1430665844827
52185	39658	1430665876259
52185	11494	1430665955766
44452	40392	1430666058748
33528	23366	1430666112487
65986	41509	1430666185418
44452	1090	1430666200916
45779	19430	1430666204291
27259	20961	1430666263345
3733	1324	1430666294245
23726	39336	1430666320791
23726	9433	1430666333353
45779	6496	1430666442914
38161	40392	1430666497807
38161	1090	1430666539846
3733	11699	1430666557013
3733	2778	1430666594988
40395	4198	1430666597062
71006	38778	1430666618060
40395	19831	1430666642081
3733	25697	1430666643076
71006	25274	1430666646604
3513	11581	1430666657960
3513	26627	1430666687752
12248	43204	1430666715089
3466	1090	1430666732259
40395	34027	1430666766505
40395	36200	1430666769878
57044	16838	1430666790724
68896	42549	1430666819176
14614	38738	1430666824930
45779	23163	1430666861430
40395	12997	1430666873775
40395	11937	1430666874933
45779	3960	1430666879091
57044	27006	1430666882805
78468	9585	1430666882915
14614	26861	1430666899914
45779	40739	1430666930057
32035	4032	1430667002660
60049	20961	1430667076639
40395	22415	1430667082478
45779	5618	1430667117622
45779	36152	1430667140423
45779	25386	1430667171864
60049	28086	1430667174164
60049	13279	1430667192044
57044	6818	1430667222891
57044	3859	1430667264149
3466	41335	1430667285598
57044	24425	1430667293201
84348	32252	1430667300417
51309	7113	1430667321853
27581	27197	1430667466932
35929	19424	1430667493698
35929	29471	1430667561322
27581	38459	1430667570067
45779	34966	1430667570424
87802	40271	1430667622563
45779	10916	1430667634230
77890	6460	1430667641074
81908	37657	1430667645520
60049	40717	1430667655781
9394	1047	1430667675041
27581	19831	1430667697540
27581	21335	1430667774036
45779	2819	1430667819713
87802	10105	1430667897848
84365	18217	1430667973809
27581	20807	1430667995162
33191	21394	1430668016114
81908	4319	1430668017416
22555	9794	1430668021186
30553	19907	1430668021438
84348	15669	1430668034179
84348	11238	1430668039249
84348	33866	1430668046337
30553	37720	1430668051363
30553	34603	1430668070535
84348	19276	1430668081185
84365	1253	1430668085407
84348	9227	1430668095420
84348	33248	1430668114288
81908	28099	1430668115221
44452	30518	1430668118593
3466	16636	1430668125345
72036	25829	1430668136958
72036	38036	1430668185168
35375	29781	1430668228619
72036	17880	1430668233455
77890	1376	1430668234335
27581	34105	1430668260519
58042	32200	1430668262891
81908	7078	1430668292096
58042	16967	1430668328027
81908	3263	1430668383670
58118	35847	1430668409964
34546	37784	1430668435797
58118	41511	1430668451852
34546	32116	1430668456066
58118	10600	1430668470765
35375	28813	1430668480669
58042	21796	1430668489001
35929	1543	1430668536152
58042	37366	1430668575985
60039	22629	1430668611566
38875	27392	1430668661674
60039	36723	1430668699722
38875	35427	1430668710048
20462	8110	1430668711976
35929	17280	1430668717975
60039	37966	1430668757051
9394	5453	1430668766371
9394	41306	1430668780540
45779	28993	1430668796702
37738	25399	1430668807556
70814	25581	1430668832934
35929	3457	1430668841477
37738	42100	1430668861389
70814	14949	1430668882612
2449	29778	1430668906642
45023	32116	1430668918328
11095	13800	1430668939570
71006	17637	1430668971783
71006	25405	1430669002995
3466	23808	1430669010216
45023	9042	1430669013052
89397	19796	1430669013350
74287	4678	1430669013741
11095	20992	1430669037226
45779	20180	1430669058629
3466	36278	1430669066359
89397	3493	1430669076973
74287	15717	1430669103321
74287	8653	1430669111114
22766	25589	1430669135435
6345	27443	1430669159841
32052	27287	1430669228696
45779	35482	1430669270370
45779	32934	1430669274332
9853	40277	1430669293597
34134	28285	1430669297346
70814	43070	1430669300818
70814	42244	1430669306071
9853	1833	1430669318985
34134	11174	1430669337506
34134	40913	1430669350519
70814	33232	1430669358338
34134	11342	1430669360825
21098	6145	1430669371487
32052	6182	1430669382229
70814	669	1430669408121
21098	28103	1430669428448
41593	37681	1430669436146
22766	22142	1430669478465
60049	37271	1430669490216
41593	6145	1430669494851
58815	25011	1430669501287
70814	36636	1430669508171
70814	10511	1430669524744
38161	36861	1430669546037
4632	21260	1430669558792
4441	18571	1430669636067
21098	22344	1430669643498
62746	6953	1430669674007
62746	41185	1430669715968
35929	33324	1430669774997
4441	17182	1430669782806
27581	8105	1430669821550
4441	24061	1430669879884
42208	5420	1430669885072
38161	11665	1430669901447
66776	10997	1430669917336
